"Entity","Code","Day","Monthly.CO..emissions.from.domestic.aviation","Monthly.CO..emissions.from.international.aviation","Year"
"Norway","NOR",2020-11-15,92924.2,27962.3,"2020"
"Norway","NOR",2020-12-15,93157.6,31716.2,"2020"
"Norway","NOR",2021-01-15,87034.4,28359.8,"2021"
"Norway","NOR",2021-02-15,75071,22213.6,"2021"
"Norway","NOR",2021-03-15,86083.9,25227.9,"2021"
"Norway","NOR",2021-04-15,84679,24981.1,"2021"
"Norway","NOR",2021-05-15,86822.3,23558.4,"2021"
"Norway","NOR",2021-06-15,103715,34390.4,"2021"
"Norway","NOR",2021-07-15,122280,58306.4,"2021"
"Norway","NOR",2021-08-15,128789,65294.5,"2021"
"Norway","NOR",2021-09-15,134389,71853.8,"2021"
"Norway","NOR",2021-10-15,141659,83152.2,"2021"
"Norway","NOR",2021-11-15,145185,79955.1,"2021"
"Norway","NOR",2021-12-15,137724,88045.1,"2021"
"Norway","NOR",2022-01-15,112327,75129.2,"2022"
"Norway","NOR",2022-02-15,102606,70112.7,"2022"
"Norway","NOR",2022-03-15,133513,89634.4,"2022"
"Norway","NOR",2022-04-15,134829,114696,"2022"
"Norway","NOR",2022-05-15,161331,120644,"2022"
"Norway","NOR",2022-06-15,138499,148556,"2022"
"Norway","NOR",2022-07-15,121367,179435,"2022"
"Norway","NOR",2022-08-15,153847,173091,"2022"
"Norway","NOR",2022-09-15,163098,153389,"2022"
"Norway","NOR",2022-10-15,158807,145646,"2022"
"Norway","NOR",2022-11-15,129857,106395,"2022"
"Norway","NOR",2022-12-15,115341,108075,"2022"
"Norway","NOR",2023-01-15,116484,100294,"2023"
"Norway","NOR",2023-02-15,104165,96859.3,"2023"
"Norway","NOR",2023-03-15,129622,115377,"2023"
"Oceania","",2019-01-15,759409.2,1766260.9,"2019"
"Oceania","",2019-02-15,686785.9,1565755.5,"2019"
"Oceania","",2019-03-15,679290.56,1478685.8,"2019"
"Oceania","",2019-04-15,760073.5,1518141.4,"2019"
"Oceania","",2019-05-15,746296.5,1476749.1,"2019"
"Oceania","",2019-06-15,718777.5,1450407.6,"2019"
"Oceania","",2019-07-15,806863.44,1566839,"2019"
"Oceania","",2019-08-15,760908.06,1520477.5,"2019"
"Oceania","",2019-09-15,771040.5,1459354.5,"2019"
"Oceania","",2019-10-15,814409.6,1512460.8,"2019"
"Oceania","",2019-11-15,767844,1487085,"2019"
"Oceania","",2019-12-15,809533.8,1701698.1,"2019"
"Oceania","",2020-01-15,797960.06,1756882.1,"2020"
"Oceania","",2020-02-15,720363.06,1390210.5,"2020"
"Oceania","",2020-03-15,657745.8,1042155.25,"2020"
"Oceania","",2020-04-15,144761.67,294193.47,"2020"
"Oceania","",2020-05-15,157842.02,343908.5,"2020"
"Oceania","",2020-06-15,209657.27,296057.25,"2020"
"Oceania","",2020-07-15,286759.88,299159.38,"2020"
"Oceania","",2020-08-15,261774.95,305287.97,"2020"
"Oceania","",2020-09-15,299943.47,305119.12,"2020"
"Oceania","",2020-10-15,1269502,341930.53,"2020"
"Oceania","",2020-11-15,1155057,349314,"2020"
"Oceania","",2020-12-15,1342714.2,365617.78,"2020"
"Oceania","",2021-01-15,1281567.9,332856.22,"2021"
"Oceania","",2021-02-15,1223264.1,300567.2,"2021"
"Oceania","",2021-03-15,1222666.4,342063.25,"2021"
"Oceania","",2021-04-15,1248606,341730.7,"2021"
"Oceania","",2021-05-15,1203725,371333.03,"2021"
"Oceania","",2021-06-15,1024937.4,376611.16,"2021"
"Oceania","",2021-07-15,1021739.6,387152.53,"2021"
"Oceania","",2021-08-15,618528.5,362107.25,"2021"
"Oceania","",2021-09-15,671416.25,352220.25,"2021"
"Oceania","",2021-10-15,777545.6,364749.5,"2021"
"Oceania","",2021-11-15,945717.94,393137.53,"2021"
"Oceania","",2021-12-15,1158805.4,475276.88,"2021"
"Oceania","",2022-01-15,1391338.4,480550.12,"2022"
"Oceania","",2022-02-15,1029436.5,491521.7,"2022"
"Oceania","",2022-03-15,1315596.1,609487.7,"2022"
"Oceania","",2022-04-15,1448412.8,622788.25,"2022"
"Oceania","",2022-05-15,1410908.6,662272.4,"2022"
"Oceania","",2022-06-15,1282100,647869.1,"2022"
"Oceania","",2022-07-15,1131723.9,787797.06,"2022"
"Oceania","",2022-08-15,1292887,793623.8,"2022"
"Oceania","",2022-09-15,1479907.1,786271.8,"2022"
"Oceania","",2022-10-15,1531679.1,850720.25,"2022"
"Oceania","",2022-11-15,1332491.1,910249.06,"2022"
"Oceania","",2022-12-15,1542628.8,1050262.6,"2022"
"Oceania","",2023-01-15,1548026.4,1079350.5,"2023"
"Oceania","",2023-02-15,1647272.6,958692.4,"2023"
"Oceania","",2023-03-15,2017951.4,1055549.9,"2023"
"Oman","OMN",2019-01-15,6577.45,142299,"2019"
"Oman","OMN",2019-02-15,6392.49,130557,"2019"
"Oman","OMN",2019-03-15,5728.82,137815,"2019"
"Oman","OMN",2019-04-15,7120.35,146870,"2019"
"Oman","OMN",2019-05-15,6420.58,145636,"2019"
"Oman","OMN",2019-06-15,6981.78,152310,"2019"
"Oman","OMN",2019-07-15,10074.6,152149,"2019"
"Oman","OMN",2019-08-15,12161.7,157635,"2019"
"Oman","OMN",2019-09-15,7019.13,147666,"2019"
"Oman","OMN",2019-10-15,6640.21,150798,"2019"
"Oman","OMN",2019-11-15,6347.2,148977,"2019"
"Oman","OMN",2019-12-15,6621.99,154733,"2019"
"Oman","OMN",2020-01-15,7041.04,154967,"2020"
"Oman","OMN",2020-02-15,6392.5,140494,"2020"
"Oman","OMN",2020-03-15,4843.9,82501.7,"2020"
"Oman","OMN",2020-04-15,197.865,3486.84,"2020"
"Oman","OMN",2020-05-15,83.6435,3493.3,"2020"
"Oman","OMN",2020-06-15,126.006,6756.53,"2020"
"Oman","OMN",2020-07-15,48.689,8862.83,"2020"
"Oman","OMN",2020-08-15,62.3306,7698.12,"2020"
"Oman","OMN",2020-09-15,284.685,8556.15,"2020"
"Oman","OMN",2020-10-15,3583.3,19457.2,"2020"
"Oman","OMN",2020-11-15,3887.92,18045.1,"2020"
"Oman","OMN",2020-12-15,4229.29,19162.2,"2020"
"Oman","OMN",2021-01-15,5044.24,31574.4,"2021"
"Oman","OMN",2021-02-15,4386.98,27744.5,"2021"
"Oman","OMN",2021-03-15,5012.15,30556.6,"2021"
"Oman","OMN",2021-04-15,3884.2,29819.6,"2021"
"Oman","OMN",2021-05-15,3622.58,24953,"2021"
"Oman","OMN",2021-06-15,4248.82,26662.5,"2021"
"Oman","OMN",2021-07-15,5072.79,33566.3,"2021"
"Oman","OMN",2021-08-15,8377.94,35693.9,"2021"
"Oman","OMN",2021-09-15,6570.61,42355.1,"2021"
"Oman","OMN",2021-10-15,5156.75,45897.9,"2021"
"Oman","OMN",2021-11-15,5398.46,52348.7,"2021"
"Oman","OMN",2021-12-15,5631.05,60510,"2021"
"Oman","OMN",2022-01-15,6229.88,58545.3,"2022"
"Oman","OMN",2022-02-15,5906.98,50155.7,"2022"
"Oman","OMN",2022-03-15,6018.1,57381.3,"2022"
"Oman","OMN",2022-04-15,5761.78,64296.3,"2022"
"Oman","OMN",2022-05-15,6115.98,73976.6,"2022"
"Oman","OMN",2022-06-15,4872.66,67890.8,"2022"
"Oman","OMN",2022-07-15,10673.2,87786.8,"2022"
"Oman","OMN",2022-08-15,14279.7,92832.8,"2022"
"Oman","OMN",2022-09-15,7101.19,86691.4,"2022"
"Oman","OMN",2022-10-15,6172.62,87111.4,"2022"
"Oman","OMN",2022-11-15,6038.1,95608.6,"2022"
"Oman","OMN",2022-12-15,5853.95,105193,"2022"
"Oman","OMN",2023-01-15,5791.6,106954,"2023"
"Oman","OMN",2023-02-15,6182.83,94994.2,"2023"
"Oman","OMN",2023-03-15,6299.47,102381,"2023"
"Pakistan","PAK",2019-01-15,22312.8,165936,"2019"
"Pakistan","PAK",2019-02-15,19863,143471,"2019"
"Pakistan","PAK",2019-03-15,23146.1,138015,"2019"
"Pakistan","PAK",2019-04-15,14421.5,159011,"2019"
"Pakistan","PAK",2019-05-15,14502.8,162386,"2019"
"Pakistan","PAK",2019-06-15,18804,162250,"2019"
"Pakistan","PAK",2019-07-15,17357.4,162229,"2019"
"Pakistan","PAK",2019-08-15,20492.5,167170,"2019"
"Pakistan","PAK",2019-09-15,13970.8,152738,"2019"
"Pakistan","PAK",2019-10-15,21382.9,167920,"2019"
"Pakistan","PAK",2019-11-15,22685.2,173818,"2019"
"Pakistan","PAK",2019-12-15,22612.3,178820,"2019"
"Pakistan","PAK",2020-01-15,22453.9,176977,"2020"
"Pakistan","PAK",2020-02-15,19060.7,163587,"2020"
"Pakistan","PAK",2020-03-15,14868.3,98802.7,"2020"
"Pakistan","PAK",2020-04-15,545.837,20015,"2020"
"Pakistan","PAK",2020-05-15,2102.02,19095,"2020"
"Pakistan","PAK",2020-06-15,7937.53,37789.6,"2020"
"Pakistan","PAK",2020-07-15,12054.8,55986.2,"2020"
"Pakistan","PAK",2020-08-15,13821.5,60109.7,"2020"
"Pakistan","PAK",2020-09-15,17919.2,75967.1,"2020"
"Pakistan","PAK",2020-10-15,20223.2,86846.7,"2020"
"Pakistan","PAK",2020-11-15,19508.5,87199.9,"2020"
"Pakistan","PAK",2020-12-15,19116.7,84915.9,"2020"
"Pakistan","PAK",2021-01-15,21813.3,94299.8,"2021"
"Pakistan","PAK",2021-02-15,19737.2,81944.9,"2021"
"Pakistan","PAK",2021-03-15,25524.2,91474.1,"2021"
"Pakistan","PAK",2021-04-15,20936.8,81052.5,"2021"
"Pakistan","PAK",2021-05-15,23753.4,47055.5,"2021"
"Pakistan","PAK",2021-06-15,28076.9,51632.8,"2021"
"Pakistan","PAK",2021-07-15,34073.4,64305.2,"2021"
"Pakistan","PAK",2021-08-15,34114.1,74224.4,"2021"
"Pakistan","PAK",2021-09-15,31393.2,87255.9,"2021"
"Pakistan","PAK",2021-10-15,27628.5,93907,"2021"
"Pakistan","PAK",2021-11-15,26448.8,114513,"2021"
"Pakistan","PAK",2021-12-15,26146.4,139231,"2021"
"Pakistan","PAK",2022-01-15,22721.1,140868,"2022"
"Pakistan","PAK",2022-02-15,19066.7,122726,"2022"
"Pakistan","PAK",2022-03-15,24217,141547,"2022"
"Pakistan","PAK",2022-04-15,14511.3,143130,"2022"
"Pakistan","PAK",2022-05-15,18464,145949,"2022"
"Pakistan","PAK",2022-06-15,18452.1,142611,"2022"
"Pakistan","PAK",2022-07-15,19460.4,138792,"2022"
"Pakistan","PAK",2022-08-15,18585.1,144870,"2022"
"Pakistan","PAK",2022-09-15,19256.2,148389,"2022"
"Pakistan","PAK",2022-10-15,20125.2,147106,"2022"
"Pakistan","PAK",2022-11-15,22807.8,139272,"2022"
"Pakistan","PAK",2022-12-15,24776.6,141778,"2022"
"Pakistan","PAK",2023-01-15,22831.4,148379,"2023"
"Pakistan","PAK",2023-02-15,18318.2,128047,"2023"
"Pakistan","PAK",2023-03-15,20110.5,136316,"2023"
"Panama","PAN",2019-01-15,1280.28,214773,"2019"
"Panama","PAN",2019-02-15,1171.71,171135,"2019"
"Panama","PAN",2019-03-15,1071.26,153644,"2019"
"Panama","PAN",2019-04-15,1059.81,158982,"2019"
"Panama","PAN",2019-05-15,1068.12,164117,"2019"
"Panama","PAN",2019-06-15,807.879,162580,"2019"
"Panama","PAN",2019-07-15,718.859,175311,"2019"
"Panama","PAN",2019-08-15,900.621,168902,"2019"
"Panama","PAN",2019-09-15,904.241,164751,"2019"
"Panama","PAN",2019-10-15,1130.15,167031,"2019"
"Panama","PAN",2019-11-15,1263.12,164952,"2019"
"Panama","PAN",2019-12-15,1030.51,187265,"2019"
"Panama","PAN",2020-01-15,1186.93,182155,"2020"
"Panama","PAN",2020-02-15,1055.18,164550,"2020"
"Panama","PAN",2020-03-15,604.332,112501,"2020"
"Panama","PAN",2020-04-15,18.026,6940.69,"2020"
"Panama","PAN",2020-05-15,44.3163,8529.78,"2020"
"Panama","PAN",2020-06-15,35.1792,10566.4,"2020"
"Panama","PAN",2020-07-15,15.8452,10803,"2020"
"Panama","PAN",2020-08-15,60.815,11020.2,"2020"
"Panama","PAN",2020-09-15,137.892,14264.2,"2020"
"Panama","PAN",2020-10-15,7313.88,26635.4,"2020"
"Panama","PAN",2020-11-15,12610.3,46600.1,"2020"
"Panama","PAN",2020-12-15,11101.8,67938.8,"2020"
"Panama","PAN",2021-01-15,15762.5,75746.4,"2021"
"Panama","PAN",2021-02-15,14833.4,57310.6,"2021"
"Panama","PAN",2021-03-15,17725.1,63613.7,"2021"
"Panama","PAN",2021-04-15,19581.8,61595.6,"2021"
"Panama","PAN",2021-05-15,8032.02,73907.1,"2021"
"Panama","PAN",2021-06-15,14371.3,86605.3,"2021"
"Panama","PAN",2021-07-15,19609.1,103143,"2021"
"Panama","PAN",2021-08-15,19405.3,108319,"2021"
"Panama","PAN",2021-09-15,18797.6,107152,"2021"
"Panama","PAN",2021-10-15,29491.3,114894,"2021"
"Panama","PAN",2021-11-15,24592.2,122200,"2021"
"Panama","PAN",2021-12-15,24564.7,136634,"2021"
"Panama","PAN",2022-01-15,22950,138004,"2022"
"Panama","PAN",2022-02-15,29704.8,131623,"2022"
"Panama","PAN",2022-03-15,40550.7,143311,"2022"
"Panama","PAN",2022-04-15,29485.8,141104,"2022"
"Panama","PAN",2022-05-15,28146.9,149686,"2022"
"Panama","PAN",2022-06-15,40403.8,135075,"2022"
"Panama","PAN",2022-07-15,61519,158816,"2022"
"Panama","PAN",2022-08-15,44342.8,157372,"2022"
"Panama","PAN",2022-09-15,32365.1,148748,"2022"
"Panama","PAN",2022-10-15,35705.3,157173,"2022"
"Panama","PAN",2022-11-15,20399.2,156241,"2022"
"Panama","PAN",2022-12-15,39319.4,170368,"2022"
"Panama","PAN",2023-01-15,52560.4,176166,"2023"
"Panama","PAN",2023-02-15,38614.8,154895,"2023"
"Panama","PAN",2023-03-15,45742.8,170364,"2023"
"Papua New Guinea","PNG",2019-01-15,13.6695,9169.18,"2019"
"Papua New Guinea","PNG",2019-02-15,22.9193,8099.19,"2019"
"Papua New Guinea","PNG",2019-03-15,47.8433,7802.64,"2019"
"Papua New Guinea","PNG",2019-04-15,96.8017,8501.02,"2019"
"Papua New Guinea","PNG",2019-05-15,86.7103,8586.26,"2019"
"Papua New Guinea","PNG",2019-06-15,107.548,8226.5,"2019"
"Papua New Guinea","PNG",2019-07-15,30.65,10144.3,"2019"
"Papua New Guinea","PNG",2019-08-15,2.06542,9758.85,"2019"
"Papua New Guinea","PNG",2019-09-15,14.1404,9291.78,"2019"
"Papua New Guinea","PNG",2019-11-15,2.41499,9457.72,"2019"
"Papua New Guinea","PNG",2019-12-15,10.2453,9968.96,"2019"
"Papua New Guinea","PNG",2020-01-15,8.93029,9905.19,"2020"
"Papua New Guinea","PNG",2020-02-15,6.89824,8543.26,"2020"
"Papua New Guinea","PNG",2020-03-15,6.9463,6078.07,"2020"
"Papua New Guinea","PNG",2020-04-15,1.03271,2519.6,"2020"
"Papua New Guinea","PNG",2020-05-15,2.68418,3031.83,"2020"
"Papua New Guinea","PNG",2020-06-15,2.68418,2886.6,"2020"
"Papua New Guinea","PNG",2020-07-15,14.0657,2978.69,"2020"
"Papua New Guinea","PNG",2020-08-15,1.03271,3367.13,"2020"
"Papua New Guinea","PNG",2020-10-15,3.4477,3445.15,"2020"
"Papua New Guinea","PNG",2020-11-15,19.2396,3823.25,"2020"
"Papua New Guinea","PNG",2020-12-15,24.9218,3985.76,"2020"
"Papua New Guinea","PNG",2021-01-15,26.3161,4190.26,"2021"
"Papua New Guinea","PNG",2021-02-15,162.26,3463.49,"2021"
"Papua New Guinea","PNG",2021-03-15,141.991,3979.34,"2021"
"Papua New Guinea","PNG",2021-04-15,649.638,3442.84,"2021"
"Papua New Guinea","PNG",2021-05-15,12.2855,3803.02,"2021"
"Papua New Guinea","PNG",2021-06-15,5.51533,3978.84,"2021"
"Papua New Guinea","PNG",2021-07-15,7.78336,4353.02,"2021"
"Papua New Guinea","PNG",2021-08-15,18.9661,4773.15,"2021"
"Papua New Guinea","PNG",2021-09-15,11.7254,4286.33,"2021"
"Papua New Guinea","PNG",2021-10-15,23.5197,4445.9,"2021"
"Papua New Guinea","PNG",2021-11-15,11.3365,4683.57,"2021"
"Papua New Guinea","PNG",2021-12-15,13.7538,4288.69,"2021"
"Papua New Guinea","PNG",2022-01-15,18.4329,4523.42,"2022"
"Papua New Guinea","PNG",2022-02-15,28.0093,3511.36,"2022"
"Papua New Guinea","PNG",2022-03-15,27.2493,4191.37,"2022"
"Papua New Guinea","PNG",2022-04-15,19.8782,5011.59,"2022"
"Papua New Guinea","PNG",2022-05-15,16.008,4967.11,"2022"
"Papua New Guinea","PNG",2022-06-15,28.2801,4977.42,"2022"
"Papua New Guinea","PNG",2022-07-15,5.85744,5413.15,"2022"
"Papua New Guinea","PNG",2022-08-15,7.24498,5992.82,"2022"
"Papua New Guinea","PNG",2022-09-15,16.818,5977.61,"2022"
"Papua New Guinea","PNG",2022-10-15,23.8034,5916.84,"2022"
"Papua New Guinea","PNG",2022-11-15,319.264,6767.58,"2022"
"Papua New Guinea","PNG",2022-12-15,15.4798,7033.83,"2022"
"Papua New Guinea","PNG",2023-01-15,19.7908,7102.66,"2023"
"Papua New Guinea","PNG",2023-02-15,26.7317,6373.95,"2023"
"Papua New Guinea","PNG",2023-03-15,18.7826,7352.81,"2023"
"Paraguay","PRY",2019-01-15,190.732,13589.8,"2019"
"Paraguay","PRY",2019-02-15,182.427,11697.2,"2019"
"Paraguay","PRY",2019-03-15,149.08,11118.1,"2019"
"Paraguay","PRY",2019-04-15,131.822,11835.2,"2019"
"Paraguay","PRY",2019-05-15,190.583,12267.6,"2019"
"Paraguay","PRY",2019-06-15,209.483,11444.4,"2019"
"Paraguay","PRY",2019-07-15,192.532,13850.8,"2019"
"Paraguay","PRY",2019-08-15,228.746,12150.1,"2019"
"Paraguay","PRY",2019-09-15,244.462,9077.01,"2019"
"Paraguay","PRY",2019-10-15,299.47,10558.3,"2019"
"Paraguay","PRY",2019-11-15,233.672,10674.1,"2019"
"Paraguay","PRY",2019-12-15,241.518,14667.8,"2019"
"Paraguay","PRY",2020-01-15,310.656,12137.9,"2020"
"Paraguay","PRY",2020-02-15,192.779,10798.6,"2020"
"Paraguay","PRY",2020-03-15,194.428,7638.49,"2020"
"Paraguay","PRY",2020-04-15,54.5633,939.688,"2020"
"Paraguay","PRY",2020-05-15,85.8951,721.549,"2020"
"Paraguay","PRY",2020-06-15,111.225,738.782,"2020"
"Paraguay","PRY",2020-07-15,128.014,1260.05,"2020"
"Paraguay","PRY",2020-08-15,96.5351,847.746,"2020"
"Paraguay","PRY",2020-09-15,130.113,1190.67,"2020"
"Paraguay","PRY",2020-10-15,730.375,1055.54,"2020"
"Paraguay","PRY",2020-11-15,564.401,2303.81,"2020"
"Paraguay","PRY",2020-12-15,648.476,4078.69,"2020"
"Paraguay","PRY",2021-01-15,436.382,4724.65,"2021"
"Paraguay","PRY",2021-02-15,380.267,3574.42,"2021"
"Paraguay","PRY",2021-03-15,591.525,4192.66,"2021"
"Paraguay","PRY",2021-04-15,474.984,5033.47,"2021"
"Paraguay","PRY",2021-05-15,930.552,7090.23,"2021"
"Paraguay","PRY",2021-06-15,911.584,8662.97,"2021"
"Paraguay","PRY",2021-07-15,1098.76,9587.2,"2021"
"Paraguay","PRY",2021-08-15,1021.02,8072.58,"2021"
"Paraguay","PRY",2021-09-15,1189.93,6963.36,"2021"
"Paraguay","PRY",2021-10-15,1117.88,8008.82,"2021"
"Paraguay","PRY",2021-11-15,682.361,8094.53,"2021"
"Paraguay","PRY",2021-12-15,767.782,9215.2,"2021"
"Paraguay","PRY",2022-01-15,212.106,9413.9,"2022"
"Paraguay","PRY",2022-02-15,612.313,7985.32,"2022"
"Paraguay","PRY",2022-03-15,614.446,9514.84,"2022"
"Paraguay","PRY",2022-04-15,1067.07,9528.41,"2022"
"Paraguay","PRY",2022-05-15,1451.05,10756.2,"2022"
"Paraguay","PRY",2022-06-15,1401.02,12790.9,"2022"
"Paraguay","PRY",2022-07-15,1793.51,12513.7,"2022"
"Paraguay","PRY",2022-08-15,1563.99,11720.8,"2022"
"Paraguay","PRY",2022-09-15,1039.18,10935.1,"2022"
"Paraguay","PRY",2022-10-15,530.815,13143.5,"2022"
"Paraguay","PRY",2022-11-15,1264.34,11161.5,"2022"
"Paraguay","PRY",2022-12-15,1218.82,12524.9,"2022"
"Paraguay","PRY",2023-01-15,855.106,12868.5,"2023"
"Paraguay","PRY",2023-02-15,676.475,11211.3,"2023"
"Paraguay","PRY",2023-03-15,1121.01,13755.1,"2023"
"Peru","PER",2019-01-15,63378,169312,"2019"
"Peru","PER",2019-02-15,61945.4,149496,"2019"
"Peru","PER",2019-03-15,60578.4,144504,"2019"
"Peru","PER",2019-04-15,67901.4,157955,"2019"
"Peru","PER",2019-05-15,74543.2,171483,"2019"
"Peru","PER",2019-06-15,68044,165839,"2019"
"Peru","PER",2019-07-15,75081.4,180309,"2019"
"Peru","PER",2019-08-15,77822.1,179132,"2019"
"Peru","PER",2019-09-15,71770.2,168084,"2019"
"Peru","PER",2019-10-15,68198.9,172370,"2019"
"Peru","PER",2019-11-15,66644.7,167007,"2019"
"Peru","PER",2019-12-15,72250.6,186585,"2019"
"Peru","PER",2020-01-15,73944.3,178787,"2020"
"Peru","PER",2020-02-15,66008,154534,"2020"
"Peru","PER",2020-03-15,38229.9,95970.3,"2020"
